scenario,task_id,x_m,y_m,z_m,priority,task_type,service_s,earliest_s,latest_s
18,16,509.77646800965596,728.9963156401855,91.45269749599593,3,1,69.00930645367825,98.41166285592587,527.1627916071029
18,17,651.4198725740385,811.8660107661906,101.67404457685528,5,3,35.875912125309505,78.77570188031687,750.3018708870164
18,18,215.8038865763456,263.249001768002,53.19337233877656,3,1,55.22707256403699,0.9866921983026611,588.2181866519562
18,19,479.3052302439565,212.6714341505587,52.74927869979671,3,4,59.27716951664449,47.924799820273705,876.0072691305569
18,20,582.1326942077584,725.3520763308956,88.2929856561272,3,2,80.2542949806819,34.442314037956294,483.12683094191993
18,21,904.4544891365033,810.7684115891296,94.42440194779476,4,0,43.57090062960184,120.25087198647692,581.1727245197936
18,22,716.8662660685418,135.14225787280088,48.5450777447511,4,4,54.12612852126787,156.33898367477005,542.297249598643
18,23,344.4852170884405,497.0989584881311,74.3512294289492,2,4,57.94850676067281,160.57426692490625,898.3009850037673
18,24,900.6447793928944,514.8609496051215,79.77567479552877,3,0,41.819634571098945,29.632917774037388,481.14858231151413
18,25,821.0572952456574,198.5072041014193,37.64641250024734,3,2,79.37893642347,49.104189147902446,521.183174416889
18,26,423.92479352313694,759.9843988965983,93.51182987392441,4,5,68.95975578783644,128.06856072612683,803.7138137215751
18,27,794.6525604522658,535.7133842248527,80.35716290225068,4,1,55.507377969754195,47.54416420157925,438.450982592173
18,28,603.600392920018,755.1147739821563,89.30470284707225,2,0,45.70287344718297,74.44291116804293,902.5028766032412
18,29,666.1629621221393,182.347878150737,47.2184243054381,3,1,50.0528576419683,13.519886295289197,591.7954491443841
18,30,452.63629478048017,182.84352136231107,52.18419511824591,3,5,71.70245641970797,137.53420615109601,819.9071738109578
18,31,73.52355737187074,544.6717869994086,77.15871701356096,3,1,59.04326721012626,177.56009146655256,941.407973761501
18,32,243.067960131485,765.2421078219344,97.78083155580136,2,3,39.64292471999801,11.891939871605665,795.042724617579
18,33,110.9683734147337,556.7707239984861,73.2544571275438,3,5,75.4109344261246,36.08927973534638,518.8240086146656
18,34,318.4212960156733,281.64686952026835,55.78632624507735,3,3,46.2916013771987,129.88706362188438,554.6902288066553
18,35,663.1353349316595,139.96288027061576,40.75762872832249,3,1,55.641250624470196,92.57855078821834,623.6758621699244
18,36,247.53739816473484,722.2957597152357,94.25384093086016,4,5,67.60057649159154,142.08753722877574,510.6409993289733
18,37,711.753443377869,170.82769944730723,53.87139251913259,3,0,42.62472473762715,128.04121268373558,687.0679582217111
18,38,90.04394209154216,564.8868881414405,62.3614080271615,1,4,52.79722535505839,37.31217721803464,811.3051418572242
18,39,224.34840006772356,273.5638336451162,54.724057233222034,1,4,58.816214753757194,147.8538944368927,606.7992350776979
18,40,440.1515650392578,240.02026156378085,52.030185295369265,3,1,63.03472249145897,69.56858440255235,740.7652981577957
18,41,371.50904817766894,484.4739447482173,69.5350746870607,4,3,47.175991579227784,22.45075558590028,393.8646072207455
18,42,875.6171031633226,524.7384910977506,80.32618379159474,3,2,75.16683579952075,60.74363556616374,773.8168052957877
18,43,282.81414373153166,264.5878423453063,54.93146991843719,2,1,61.636799288591604,116.9782935204765,534.7214903270408
18,44,572.7635696103243,497.58710375406054,78.16563449374304,4,0,43.12095619389451,35.79866504910252,551.7798822909062
19,1,353.70253377244364,711.5371110879678,88.95304114110043,2,0,43.91893276444604,113.57484548002537,566.3076006749212
19,2,129.7745193015634,823.6827984767305,103.58420605180497,4,0,45.192291585155395,154.7919599382781,696.9230653151255
19,3,789.433960755412,233.81584304516332,57.24482806889478,5,0,41.20864581944214,135.952393710889,907.707461716531
19,4,749.2235401248577,498.4316086867313,72.62143056520544,5,0,42.78131391324435,17.17018763473678,719.4614102468377
19,5,929.965309466792,571.75015664669,59.263085379402895,5,4,55.094228516470686,0.799965185045246,542.56465840947
19,6,172.86949753297384,562.9010045040328,75.80283839274576,5,3,34.2528996813641,116.33960326308562,696.0502787594226
19,7,708.6854479694549,783.5472682613345,93.19440152438207,1,3,35.65630113521252,129.08842352154795,1026.7749217898472
19,8,699.0072969758631,478.63203799365556,77.45630941270528,4,4,61.01899681666818,115.05969647432319,770.7275536337069
19,9,157.15360485932115,286.996645927166,63.658559898580265,4,1,56.79481232887288,67.77951879415464,456.0352234483736
19,10,529.5432947147044,507.7684371503331,65.92770800307791,5,1,60.67018888373622,70.12381448960218,803.9842745237795
19,11,493.85129633367086,709.7331110787169,97.00409438825946,2,5,70.1840493337827,94.96103848379572,787.9953699300542
19,12,836.3976817534116,509.6552177071263,77.83223820237322,5,4,53.192878257133636,108.6821373814682,882.5489367154753
19,13,471.90488109926366,242.61906035069518,55.208662024762404,3,4,55.04240154870396,88.13021386944148,478.11373116752293
19,14,312.57776151881967,694.5263085707687,88.56225518902455,3,1,57.5265605879578,21.900390122910903,849.3516979004494
19,15,457.67386636966296,246.07947020648356,52.85556902845773,1,3,30.771392435267888,103.40094123710091,556.8349343454323
19,16,673.2882451485098,192.61401298266702,55.1931178805736,2,3,39.410429137126016,18.26863111805421,643.3506438964118
19,17,107.42814266282417,550.3314782941013,76.09630056143786,4,0,46.6135542123575,106.36730573800845,741.0943905065386
19,18,935.7738580304623,547.4394585456632,72.74287512026778,3,5,73.0140416634473,159.25511394007935,822.6150273932325
19,19,891.5403067284543,527.3220716876825,77.31707549035903,3,3,43.36610002920826,141.78737004424173,795.865715731451
19,20,389.27340817594416,511.3346944765795,57.37032681016501,4,0,39.18905339691065,120.30872998163866,672.7355019266611
19,21,467.58576075055936,195.4208605727101,55.00636057798463,3,3,39.18744716271504,79.51707850656265,706.6656830338331
19,22,903.1801373087702,205.3013973947898,44.32795911808687,5,1,69.90830189284766,78.10712286496938,519.629257815513
19,23,233.15765790887662,527.1531264910411,87.56647189747882,4,1,55.36539701954371,179.52317440596883,913.1946253170586
19,24,530.1251656319953,729.7522382558634,90.49395589464181,4,3,46.266280814833586,65.37695241120397,522.2281606212055
19,25,578.4982993756355,204.98574607763337,49.606842039536375,5,5,77.17380920867288,129.2586610530389,693.937478094367
19,26,449.32449237471343,244.47285975723665,48.059823706641595,3,0,45.96215279172224,68.83666792546248,575.9542717746132
19,27,861.1796267097,817.1032141640023,90.79291849227592,4,4,56.98804688262527,129.93396516135257,527.5391621343489
19,28,226.01124135341087,766.6444266390326,107.59550811372651,3,1,57.92208634334383,13.84739433581389,587.7232337922215
19,29,518.5184877741967,741.1106906234531,98.54267856103871,2,3,32.815210185419936,42.54769190138482,608.8486898751187
19,30,317.74531137385566,578.9098925645114,83.89435174480737,4,5,75.91201700436953,179.6589615839444,725.2644650419068
19,31,879.9824083850348,817.1164572844167,85.28964146035977,4,1,53.30856444149363,70.73685025931928,766.1043973547517
19,32,428.48955522467634,698.9364906577068,93.67614247637272,2,4,52.09848995707052,24.149444638329307,631.2326156777724
19,33,788.6855966991501,819.2778797675315,79.87883212686566,2,4,65.75645491433181,37.34850042914327,735.9902568021303
19,34,334.78193524424745,268.55762210633543,63.38667738158901,3,1,49.836247607846325,6.924973276249691,831.6822161961342
19,35,697.7796720058117,764.6290564787378,92.81688405075195,4,0,40.28921971491846,13.569834855456971,473.0117799749837
19,36,78.79818964198678,504.3307514274393,67.69971772204492,3,2,76.1756089726011,28.500298047067105,578.5886150261114
19,37,477.62087442174993,253.8045578360535,55.40102090159813,1,0,48.38589752985218,117.32570992380322,698.717221413429
19,38,133.67001842183396,748.9459875461451,94.12560291138203,3,3,41.75979228426232,25.741921867074527,456.4446936302335
19,39,276.26765770310504,725.0357943062108,91.94356981548535,4,0,48.70586312335647,143.8307832503972,786.0363577345092
19,40,550.0126298241712,746.9971726066884,88.96413263155475,3,3,33.97875124375652,157.44108901938037,642.5262887374888
19,41,418.33296426651543,716.5895668014547,93.19865436927216,1,0,40.368403638255344,97.98825566211619,640.7164514043882
19,42,284.80256099452816,533.9383167161614,70.91625784511605,3,2,66.33283775989322,122.5985740143544,580.7095495782814
19,43,834.3309918580998,478.5676366914831,75.08933271815867,1,3,41.28943198549243,97.54607712579123,879.6572164457664
19,44,678.4814969616998,192.0675376102911,57.04766666042531,2,1,52.07228308506126,160.79250006250945,890.6339141136783
19,45,209.87745601005352,554.5914212215173,69.31678539027897,3,4,46.16938940583108,115.48377803381796,912.2376745746383
19,46,691.895443868757,794.5880102687107,77.4506283570148,4,4,55.616805963696805,89.83338550684864,658.9788937917748
